"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L26753","alarmLevel","com.serotonin.mango.web.dwr.beans.EventInstanceBean.alarmLevel;I","L26750","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\EventInstanceBean.java","26","5","26","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26754","prettyActiveTimestamp","com.serotonin.mango.web.dwr.beans.EventInstanceBean.prettyActiveTimestamp;Ljava/lang/String;","L26750","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\EventInstanceBean.java","27","5","27","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26755","message","com.serotonin.mango.web.dwr.beans.EventInstanceBean.message;Ljava/lang/String;","L26750","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\EventInstanceBean.java","28","5","28","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26771","id","com.serotonin.mango.web.dwr.beans.EventSourceBean.id;I","L26769","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\EventSourceBean.java","27","5","27","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26772","name","com.serotonin.mango.web.dwr.beans.EventSourceBean.name;Ljava/lang/String;","L26769","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\EventSourceBean.java","28","5","28","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26773","eventTypes","com.serotonin.mango.web.dwr.beans.EventSourceBean.eventTypes;Ljava/util/List;","L26769","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\EventSourceBean.java","29","5","29","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26786","bundle","com.serotonin.mango.web.dwr.beans.GalilCommandTester.bundle;Ljava/util/ResourceBundle;","L26784","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\GalilCommandTester.java","36","5","36","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26787","timeout","com.serotonin.mango.web.dwr.beans.GalilCommandTester.timeout;J","L26784","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\GalilCommandTester.java","37","5","37","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26788","socket","com.serotonin.mango.web.dwr.beans.GalilCommandTester.socket;Ljava/net/Socket;","L26784","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\GalilCommandTester.java","38","5","38","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26789","result","com.serotonin.mango.web.dwr.beans.GalilCommandTester.result;Ljava/lang/String;","L26784","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\GalilCommandTester.java","39","5","39","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26807","bundle","com.serotonin.mango.web.dwr.beans.HttpReceiverDataListener.bundle;Ljava/util/ResourceBundle;","L26805","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpReceiverDataListener.java","33","5","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26808","ipWhiteList","com.serotonin.mango.web.dwr.beans.HttpReceiverDataListener.ipWhiteList;[Ljava/lang/String;","L26805","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpReceiverDataListener.java","34","5","34","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26809","deviceIdWhiteList","com.serotonin.mango.web.dwr.beans.HttpReceiverDataListener.deviceIdWhiteList;[Ljava/lang/String;","L26805","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpReceiverDataListener.java","35","5","35","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26810","message","com.serotonin.mango.web.dwr.beans.HttpReceiverDataListener.message;Ljava/lang/String;","L26805","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpReceiverDataListener.java","36","5","36","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26811","data","com.serotonin.mango.web.dwr.beans.HttpReceiverDataListener.data;Lcom/serotonin/mango/rt/dataSource/http/HttpReceiverData;","L26805","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpReceiverDataListener.java","37","5","37","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26812","autoShutOff","com.serotonin.mango.web.dwr.beans.HttpReceiverDataListener.autoShutOff;Lcom/serotonin/mango/web/dwr/beans/AutoShutOff;","L26805","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpReceiverDataListener.java","40","5","40","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26845","url","com.serotonin.mango.web.dwr.beans.HttpSenderTester.url;Ljava/lang/String;","L26843","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpSenderTester.java","38","5","38","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26846","usePost","com.serotonin.mango.web.dwr.beans.HttpSenderTester.usePost;Z","L26843","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpSenderTester.java","39","5","39","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26847","staticHeaders","com.serotonin.mango.web.dwr.beans.HttpSenderTester.staticHeaders;Ljava/util/List;","L26843","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpSenderTester.java","40","5","40","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26848","staticParameters","com.serotonin.mango.web.dwr.beans.HttpSenderTester.staticParameters;Ljava/util/List;","L26843","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpSenderTester.java","41","5","41","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26849","result","com.serotonin.mango.web.dwr.beans.HttpSenderTester.result;Ljava/lang/String;","L26843","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\HttpSenderTester.java","43","5","43","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26867","reader","com.serotonin.mango.web.dwr.beans.ImportTask.reader;LJsonReader;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","74","5","74","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26868","bundle","com.serotonin.mango.web.dwr.beans.ImportTask.bundle;Ljava/util/ResourceBundle;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","75","5","75","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26869","user","com.serotonin.mango.web.dwr.beans.ImportTask.user;Lcom/serotonin/mango/vo/User;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","76","5","76","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26870","response","com.serotonin.mango.web.dwr.beans.ImportTask.response;LDwrResponseI18n;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","77","5","77","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26871","userDao","com.serotonin.mango.web.dwr.beans.ImportTask.userDao;Lcom/serotonin/mango/db/dao/UserDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","78","5","78","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26872","dataSourceDao","com.serotonin.mango.web.dwr.beans.ImportTask.dataSourceDao;Lcom/serotonin/mango/db/dao/DataSourceDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","79","5","79","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26873","dataPointDao","com.serotonin.mango.web.dwr.beans.ImportTask.dataPointDao;Lcom/serotonin/mango/db/dao/DataPointDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","80","5","80","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26874","viewDao","com.serotonin.mango.web.dwr.beans.ImportTask.viewDao;Lcom/serotonin/mango/db/dao/ViewDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","81","5","81","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26875","pointLinkDao","com.serotonin.mango.web.dwr.beans.ImportTask.pointLinkDao;Lcom/serotonin/mango/db/dao/PointLinkDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","82","5","82","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26876","scheduledEventDao","com.serotonin.mango.web.dwr.beans.ImportTask.scheduledEventDao;Lcom/serotonin/mango/db/dao/ScheduledEventDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","83","5","83","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26877","compoundEventDetectorDao","com.serotonin.mango.web.dwr.beans.ImportTask.compoundEventDetectorDao;Lcom/serotonin/mango/db/dao/CompoundEventDetectorDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","84","5","84","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26878","eventDao","com.serotonin.mango.web.dwr.beans.ImportTask.eventDao;Lcom/serotonin/mango/db/dao/EventDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","85","5","85","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26879","mailingListDao","com.serotonin.mango.web.dwr.beans.ImportTask.mailingListDao;Lcom/serotonin/mango/db/dao/MailingListDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","86","5","86","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26880","publisherDao","com.serotonin.mango.web.dwr.beans.ImportTask.publisherDao;Lcom/serotonin/mango/db/dao/PublisherDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","87","5","87","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26881","watchListDao","com.serotonin.mango.web.dwr.beans.ImportTask.watchListDao;Lcom/serotonin/mango/db/dao/WatchListDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","88","5","88","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26882","maintenanceEventDao","com.serotonin.mango.web.dwr.beans.ImportTask.maintenanceEventDao;Lcom/serotonin/mango/db/dao/MaintenanceEventDao;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","89","5","89","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26883","users","com.serotonin.mango.web.dwr.beans.ImportTask.users;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","91","5","91","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26884","userIndexPass1","com.serotonin.mango.web.dwr.beans.ImportTask.userIndexPass1;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","92","5","92","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26885","pass2users","com.serotonin.mango.web.dwr.beans.ImportTask.pass2users;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","93","5","93","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26886","userIndexPass2","com.serotonin.mango.web.dwr.beans.ImportTask.userIndexPass2;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","94","5","94","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26887","dataSources","com.serotonin.mango.web.dwr.beans.ImportTask.dataSources;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","95","5","95","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26888","dataSourceIndex","com.serotonin.mango.web.dwr.beans.ImportTask.dataSourceIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","96","5","96","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26889","dataPoints","com.serotonin.mango.web.dwr.beans.ImportTask.dataPoints;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","97","5","97","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26890","dataPointIndex","com.serotonin.mango.web.dwr.beans.ImportTask.dataPointIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","98","5","98","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26891","views","com.serotonin.mango.web.dwr.beans.ImportTask.views;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","99","5","99","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26892","viewIndex","com.serotonin.mango.web.dwr.beans.ImportTask.viewIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","100","5","100","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26893","pointHierarchy","com.serotonin.mango.web.dwr.beans.ImportTask.pointHierarchy;LJsonArray;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","101","5","101","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26894","pointLinks","com.serotonin.mango.web.dwr.beans.ImportTask.pointLinks;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","102","5","102","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26895","pointLinkIndex","com.serotonin.mango.web.dwr.beans.ImportTask.pointLinkIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","103","5","103","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26896","scheduledEvents","com.serotonin.mango.web.dwr.beans.ImportTask.scheduledEvents;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","104","5","104","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26897","scheduledEventIndex","com.serotonin.mango.web.dwr.beans.ImportTask.scheduledEventIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","105","5","105","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26898","compoundEventDetectors","com.serotonin.mango.web.dwr.beans.ImportTask.compoundEventDetectors;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","106","5","106","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26899","compoundEventDetectorIndex","com.serotonin.mango.web.dwr.beans.ImportTask.compoundEventDetectorIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","107","5","107","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26900","eventHandlers","com.serotonin.mango.web.dwr.beans.ImportTask.eventHandlers;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","108","5","108","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26901","eventHandlerIndex","com.serotonin.mango.web.dwr.beans.ImportTask.eventHandlerIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","109","5","109","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26902","mailingLists","com.serotonin.mango.web.dwr.beans.ImportTask.mailingLists;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","110","5","110","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26903","mailingListIndex","com.serotonin.mango.web.dwr.beans.ImportTask.mailingListIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","111","5","111","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26904","publishers","com.serotonin.mango.web.dwr.beans.ImportTask.publishers;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","112","5","112","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26905","publisherIndex","com.serotonin.mango.web.dwr.beans.ImportTask.publisherIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","113","5","113","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26906","watchLists","com.serotonin.mango.web.dwr.beans.ImportTask.watchLists;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","114","5","114","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26907","watchListIndex","com.serotonin.mango.web.dwr.beans.ImportTask.watchListIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","115","5","115","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26908","maintenanceEvents","com.serotonin.mango.web.dwr.beans.ImportTask.maintenanceEvents;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","116","5","116","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26909","maintenanceEventIndex","com.serotonin.mango.web.dwr.beans.ImportTask.maintenanceEventIndex;I","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","117","5","117","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26910","disabledDataSources","com.serotonin.mango.web.dwr.beans.ImportTask.disabledDataSources;Ljava/util/List;","L25806","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ImportTask.java","119","5","119","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27096","i1","com.serotonin.mango.web.dwr.beans.IntegerPair.i1;I","L27094","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\IntegerPair.java","25","5","25","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27097","i2","com.serotonin.mango.web.dwr.beans.IntegerPair.i2;I","L27094","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\IntegerPair.java","26","5","26","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27111","dbIndex","com.serotonin.mango.web.dwr.beans.MBusDataBlockBean.dbIndex;I","L27110","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDataBlockBean.java","24","5","24","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27112","devIndex","com.serotonin.mango.web.dwr.beans.MBusDataBlockBean.devIndex;I","L27110","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDataBlockBean.java","25","5","25","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27113","rsIndex","com.serotonin.mango.web.dwr.beans.MBusDataBlockBean.rsIndex;I","L27110","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDataBlockBean.java","26","5","26","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27114","db","com.serotonin.mango.web.dwr.beans.MBusDataBlockBean.db;LDataBlock;","L27110","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDataBlockBean.java","27","5","27","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27132","index","com.serotonin.mango.web.dwr.beans.MBusDeviceBean.index;I","L27130","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDeviceBean.java","28","5","28","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27133","dev","com.serotonin.mango.web.dwr.beans.MBusDeviceBean.dev;LMBusResponseFramesContainer;","L27130","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDeviceBean.java","29","5","29","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27203","LOG","com.serotonin.mango.web.dwr.beans.MBusDiscovery.LOG;LLog;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","102","5","102","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27211","bundle","com.serotonin.mango.web.dwr.beans.MBusDiscovery.bundle;Ljava/util/ResourceBundle;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","103","5","103","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27205","mBusAddressing","com.serotonin.mango.web.dwr.beans.MBusDiscovery.mBusAddressing;LMBusAddressing;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","105","5","105","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27198","master","com.serotonin.mango.web.dwr.beans.MBusDiscovery.master;LMBusMaster;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","106","5","106","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27209","sPort","com.serotonin.mango.web.dwr.beans.MBusDiscovery.sPort;LSerialPort;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","107","5","107","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27213","autoShutOff","com.serotonin.mango.web.dwr.beans.MBusDiscovery.autoShutOff;Lcom/serotonin/mango/web/dwr/beans/AutoShutOff;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","109","5","109","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27215","message","com.serotonin.mango.web.dwr.beans.MBusDiscovery.message;Ljava/lang/String;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","110","5","110","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27207","finished","com.serotonin.mango.web.dwr.beans.MBusDiscovery.finished;Z","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","111","5","111","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27184","searchThread","com.serotonin.mango.web.dwr.beans.MBusDiscovery.searchThread;Lcom/serotonin/mango/web/dwr/beans/MBusDiscovery$SearchThread;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","112","5","112","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27218","comPortId","com.serotonin.mango.web.dwr.beans.MBusDiscovery.comPortId;Ljava/lang/String;","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","113","5","113","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27219","baudrate","com.serotonin.mango.web.dwr.beans.MBusDiscovery.baudrate;I","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","114","5","114","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27182","lastPrimaryAddress","com.serotonin.mango.web.dwr.beans.MBusDiscovery.lastPrimaryAddress;I","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","115","5","115","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27180","firstPrimaryAddress","com.serotonin.mango.web.dwr.beans.MBusDiscovery.firstPrimaryAddress;I","L27162","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusDiscovery.java","116","5","116","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27263","name","com.serotonin.mango.web.dwr.beans.MBusResponseFrameBean.name;Ljava/lang/String;","L27256","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusResponseFrameBean.java","32","5","32","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27268","rsf","com.serotonin.mango.web.dwr.beans.MBusResponseFrameBean.rsf;LFrame;","L27256","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusResponseFrameBean.java","46","5","46","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27271","dataBlocks","com.serotonin.mango.web.dwr.beans.MBusResponseFrameBean.dataBlocks;Ljava/util/List;","L27256","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\MBusResponseFrameBean.java","47","5","47","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27290","bundle","com.serotonin.mango.web.dwr.beans.ModbusNodeScanListener.bundle;Ljava/util/ResourceBundle;","L27288","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ModbusNodeScanListener.java","37","5","37","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
